iso_code,continent,location,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
USA,North America,United States,2021-01-23,1544129,297028393,892.205,4.638,1684844,5.061,0.105,9.5,tests performed,20537990,17390345,3027865,,1430031,1057387,6.11,5.17,0.9,,3144,71.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-01-24,1000216,298028609,895.209,3.004,1675175,5.032,0.101,9.9,tests performed,21848655,18502131,3216836,,1310665,1122182,6.5,5.5,0.96,,3337,71.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,39.54
USA,North America,United States,2021-01-25,1229306,299257915,898.902,3.693,1667065,5.007,0.103,9.7,tests performed,22734243,19252279,3346390,,885588,1126251,6.76,5.72,0.99,,3349,71.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-01-26,1778802,301036717,904.245,5.343,1663394,4.996,0.1,10,tests performed,23540994,19902237,3481921,,806751,1119058,7,5.92,1.04,,3327,71.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-01-27,2058928,303095645,910.429,6.185,1653608,4.967,0.098,10.2,tests performed,24652634,20687970,3801053,,1111640,1161050,7.33,6.15,1.13,,3452,71.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-01-28,1900893,304996538,916.139,5.71,1632947,4.905,0.098,10.3,tests performed,26193682,21698606,4263056,,1541048,1235330,7.79,6.45,1.27,,3673,71.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-01-29,1836135,306832673,921.654,5.515,1621201,4.87,0.096,10.4,tests performed,27884661,22858318,4780888,,1690979,1253815,8.29,6.8,1.42,,3728,71.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-01-30,1433319,308265992,925.96,4.305,1605371,4.822,0.095,10.6,tests performed,29577902,24064165,5259693,,1693241,1291416,8.79,7.16,1.56,,3840,71.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-01-31,945182,309211174,928.799,2.839,1597509,4.799,0.093,10.7,tests performed,31123299,25201143,5657142,,1545397,1324949,9.25,7.49,1.68,,3939,71.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,34.55
USA,North America,United States,2021-02-01,1034726,310245900,931.907,3.108,1569712,4.715,0.093,10.7,tests performed,32222402,26023153,5927847,,1099103,1355451,9.58,7.74,1.76,,4030,71.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-02,1636089,311881989,936.821,4.914,1549325,4.654,0.092,10.9,tests performed,32780860,26440836,6064792,,558458,1319981,9.75,7.86,1.8,,3925,71.76,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-03,1872256,313754245,942.445,5.624,1522657,4.574,0.09,11.1,tests performed,33878254,27154956,6436931,,1097394,1317946,10.07,8.07,1.91,,3919,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-04,1931630,315685875,948.247,5.802,1527048,4.587,0.086,11.7,tests performed,35203710,27905197,6926050,,1325456,1287147,10.47,8.3,2.06,,3827,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-05,1832384,317518259,953.752,5.504,1526512,4.585,0.083,12.1,tests performed,36819212,28909497,7503864,,1615502,1276364,10.95,8.6,2.23,,3795,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-06,1334722,318852981,957.761,4.009,1512427,4.543,0.08,12.5,tests performed,39037964,30250964,8317180,,2218752,1351437,11.61,8.99,2.47,,4018,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-07,829812,319682793,960.253,2.493,1495946,4.493,0.079,12.7,tests performed,41210937,31579100,9147185,,2172973,1441091,12.25,9.39,2.72,,4285,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,31.32
USA,North America,United States,2021-02-08,1044714,320727507,963.391,3.138,1497372,4.498,0.074,13.4,tests performed,42417617,32340146,9518015,,1206680,1456459,12.61,9.62,2.83,,4331,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-09,1695477,322422984,968.484,5.093,1505856,4.523,0.072,13.9,tests performed,43206190,32867213,9840429,,788573,1489333,12.85,9.77,2.93,,4428,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-10,1642061,324065045,973.417,4.932,1472971,4.424,0.071,14.1,tests performed,44769970,33783384,10469514,,1563780,1555959,13.31,10.04,3.11,,4626,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-11,1418040,325483085,977.676,4.259,1399601,4.204,0.073,13.7,tests performed,46390270,34723964,11188782,,1620300,1598080,13.79,10.32,3.33,,4752,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-12,1414617,326897702,981.925,4.249,1339920,4.025,0.073,13.8,tests performed,48410558,35834855,12085830,,2020288,1655907,14.39,10.65,3.59,,4924,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-13,1103293,328000995,985.239,3.314,1306859,3.926,0.073,13.8,tests performed,50641884,37056122,13082172,,2231326,1657703,15.06,11.02,3.89,,4929,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-14,664488,328665483,987.235,1.996,1283241,3.855,0.071,14.1,tests performed,52884356,38292270,14077440,,2242472,1667631,15.72,11.39,4.19,,4958,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,22.21
USA,North America,United States,2021-02-15,800108,329465591,989.639,2.403,1248298,3.75,0.069,14.5,tests performed,,,,,,1662106,,,,,4942,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-16,1252039,330717630,993.399,3.761,1184949,3.559,0.069,14.6,tests performed,55220364,39670551,15015434,,,1716311,16.42,11.8,4.46,,5103,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-17,1472773,332190403,997.823,4.424,1160765,3.487,0.067,14.9,tests performed,56281827,40268009,15471536,,1061463,1644551,16.73,11.97,4.6,,4890,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-18,1416086,333606489,1002.077,4.254,1160486,3.486,0.063,16,tests performed,57737767,41021049,16162358,,1455940,1621071,17.17,12.2,4.81,,4820,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-19,1355738,334962227,1006.149,4.072,1152075,3.461,0.061,16.5,tests performed,59585043,41977401,17039118,,1847276,1596355,17.72,12.48,5.07,,4746,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-20,1059256,336021483,1009.331,3.182,1145784,3.442,0.059,17,tests performed,61289500,42809595,17895667,,1704457,1521088,18.22,12.73,5.32,,4523,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-21,684439,336705922,1011.387,2.056,1148634,3.45,0.058,17.3,tests performed,63090634,43628092,18865319,,1801134,1458040,18.76,12.97,5.61,,4335,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,19.91
USA,North America,United States,2021-02-22,1041004,337746926,1014.514,3.127,1183048,3.554,0.056,17.7,tests performed,64177474,44138118,19438495,,1086840,1446445,19.08,13.12,5.78,,4301,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-23,1645878,339392804,1019.458,4.944,1239311,3.723,0.055,18.2,tests performed,65032083,44544969,19882544,,854609,1401674,19.34,13.24,5.91,,4168,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-24,1689737,341082541,1024.533,5.076,1270305,3.816,0.054,18.5,tests performed,66464947,45237143,20607261,,1432864,1454731,19.76,13.45,6.13,,4325,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-25,1613631,342696172,1029.38,4.847,1298526,3.9,0.054,18.6,tests performed,68274117,46074392,21555117,,1809170,1505193,20.3,13.7,6.41,,4475,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-26,1478455,344174627,1033.821,4.441,1316057,3.953,0.053,18.9,tests performed,70454064,47184199,22613359,,2179947,1552717,20.95,14.03,6.72,,4617,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-27,1075597,345250224,1037.052,3.231,1318392,3.96,0.052,19.2,tests performed,72806180,48435536,23698627,,2352116,1645240,21.65,14.4,7.05,,4892,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-02-28,633830,345884054,1038.956,1.904,1311162,3.938,0.052,19.4,tests performed,75236003,49772180,24779920,,2429823,1735053,22.37,14.8,7.37,,5159,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,16.42
USA,North America,United States,2021-03-01,995413,346879467,1041.946,2.99,1304649,3.919,0.052,19.2,tests performed,76899987,50732997,25466405,,1663984,1817502,22.86,15.08,7.57,,5404,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-02,1613784,348493251,1046.793,4.847,1300064,3.905,0.051,19.7,tests performed,78631601,51755447,26162122,,1731614,1942788,23.38,15.39,7.78,,5777,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-03,1739232,350232483,1052.017,5.224,1307135,3.926,0.05,20.2,tests performed,80540474,52855579,26957804,,1908873,2010790,23.95,15.72,8.02,,5979,68.06,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-04,1554730,351787213,1056.688,4.67,1298720,3.901,0.049,20.5,tests performed,82572848,54035670,27795980,,2032374,2042676,24.55,16.07,8.26,,6074,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-05,1432486,353219699,1060.99,4.303,1292153,3.881,0.048,20.9,tests performed,85008094,55547697,28701201,,2435246,2079147,25.28,16.52,8.53,,6182,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-06,1067795,354287494,1064.198,3.207,1291039,3.878,0.047,21.2,tests performed,87912323,57358849,29776160,,2904229,2158020,26.14,17.05,8.85,,6416,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-07,609986,354897480,1066.03,1.832,1287632,3.868,0.046,21.7,tests performed,90351750,58873710,30686881,,2439427,2159392,26.86,17.51,9.12,,6421,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,10.71
USA,North America,United States,2021-03-08,978060,355875540,1068.968,2.938,1285153,3.86,0.045,22.3,tests performed,92089852,60005231,31493040,,1738102,2169981,27.38,17.84,9.36,,6452,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-09,1542188,357417728,1073.6,4.632,1274925,3.83,0.045,22.1,tests performed,93692598,61088527,32102061,,1602746,2151571,27.86,18.16,9.54,,6397,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-10,1616310,359034038,1078.455,4.855,1257365,3.777,0.045,22.3,tests performed,95721290,62451150,32904161,,2028692,2168688,28.46,18.57,9.78,,6448,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-11,1499888,360533926,1082.961,4.505,1249530,3.753,0.044,22.5,tests performed,98203893,64071674,33863127,,2482603,2233006,29.2,19.05,10.07,,6639,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-12,1400119,361934045,1087.166,4.206,1244907,3.739,0.044,22.7,tests performed,101128005,65965305,35000159,,2924112,2302844,30.07,19.61,10.41,,6847,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-13,1025808,362959853,1090.248,3.081,1238908,3.721,0.044,22.9,tests performed,105703501,68884011,36929777,,4575496,2541597,31.43,20.48,10.98,,7557,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-14,579601,363539454,1091.989,1.741,1234568,3.708,0.043,23,tests performed,107060274,69784210,37459269,,1356773,2386932,31.83,20.75,11.14,,7097,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,6.73
USA,North America,United States,2021-03-15,948178,364487632,1094.837,2.848,1230299,3.696,0.045,22.2,tests performed,109081860,71054445,38335432,,2021586,2427430,32.43,21.13,11.4,,7218,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-16,1498195,365985827,1099.337,4.5,1224014,3.677,0.045,22.3,tests performed,110737856,72135616,39042345,,1655996,2435037,32.93,21.45,11.61,,7240,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-17,1618015,367603842,1104.197,4.86,1224258,3.677,0.045,22.3,tests performed,113037627,73669956,39989196,,2299771,2473762,33.61,21.9,11.89,,7355,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-18,1475359,369079201,1108.629,4.432,1220754,3.667,0.045,22.3,tests performed,115730008,75495716,40981464,,2692381,2503731,34.41,22.45,12.19,,7444,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-19,1344206,370423407,1112.666,4.038,1212766,3.643,0.045,22.2,tests performed,118313818,77230061,41934629,,2583810,2455116,35.18,22.96,12.47,,7300,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-20,990090,371413497,1115.64,2.974,1207663,3.628,0.046,21.9,tests performed,121441497,79367225,43036818,,3127679,2248285,36.11,23.6,12.8,,6685,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-21,614043,372027540,1117.485,1.844,1212584,3.642,0.045,22.3,tests performed,124481412,81415769,44141228,,3039915,2488734,37.01,24.21,13.12,,7400,64.35,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,5.84
USA,North America,United States,2021-03-22,975209,373002749,1120.414,2.929,1216445,3.654,0.044,22.6,tests performed,126509736,82772416,44910946,,2028324,2489697,37.62,24.61,13.35,,7403,66.2,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-23,1530716,374533465,1125.012,4.598,1221091,3.668,0.044,22.7,tests performed,128217029,83930495,45533962,,1707293,2497025,38.12,24.96,13.54,,7424,61.57,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-24,1657740,376191205,1129.992,4.979,1226766,3.685,0.047,21.3,tests performed,130473853,85472166,46365515,,2256824,2490889,38.79,25.41,13.79,,7406,61.57,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-25,1446266,377637471,1134.336,4.344,1222610,3.672,0.048,20.8,tests performed,133305295,87343622,47419832,,2831442,2510755,39.64,25.97,14.1,,7465,61.57,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-26,1373325,379010796,1138.461,4.125,1226770,3.685,0.05,20.1,tests performed,136684688,89559225,48695172,,3379393,2624410,40.64,26.63,14.48,,7803,61.57,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-27,998960,380009756,1141.462,3.001,1228037,3.689,0.05,19.8,tests performed,140180735,91707729,50141769,,3496047,2677034,41.68,27.27,14.91,,7960,61.57,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-28,623338,380633094,1143.334,1.872,1229365,3.693,0.051,19.4,tests performed,143462691,93631163,51593564,,3281956,2711611,42.66,27.84,15.34,,8062,61.57,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,7.17
USA,North America,United States,2021-03-29,1007481,381640575,1146.36,3.026,1233975,3.707,0.053,18.7,tests performed,145812835,95015762,52614231,,2350144,2757586,43.35,28.25,15.64,,8199,58.8,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-30,1532536,383173111,1150.964,4.603,1234235,3.707,0.054,18.4,tests performed,147602345,96044046,53423486,,1789510,2769331,43.89,28.56,15.88,,8234,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-03-31,1579893,384753004,1155.709,4.746,1223114,3.674,0.052,19.1,tests performed,150273292,97593290,54607041,,2670947,2828491,44.68,29.02,16.24,,8410,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-01,1441449,386194453,1160.039,4.33,1222426,3.672,0.054,18.6,tests performed,153631404,99565311,56089614,,3358112,2903730,45.68,29.6,16.68,,8634,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-02,1343370,387537823,1164.074,4.035,1218147,3.659,0.053,18.8,tests performed,157606463,101804762,57984785,,3975059,2988825,46.86,30.27,17.24,,8887,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-03,969663,388507486,1166.987,2.913,1213961,3.646,0.053,18.8,tests performed,161688422,104213478,59858146,,4081959,3072527,48.08,30.99,17.8,,9136,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-04,563903,389071389,1168.681,1.694,1205471,3.621,0.053,19,tests performed,165053746,106214924,61416536,,3365324,3084436,49.08,31.58,18.26,,9171,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,4.66
USA,North America,United States,2021-04-05,947414,390018803,1171.526,2.846,1196890,3.595,0.054,18.5,tests performed,167187795,107515428,62392065,,2134049,3053566,49.71,31.97,18.55,,9079,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-06,1551034,391569837,1176.185,4.659,1199532,3.603,0.054,18.6,tests performed,168592075,108301234,63016976,,1404280,2998533,50.13,32.2,18.74,,8916,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-07,1664843,393234680,1181.186,5.001,1211668,3.64,0.054,18.4,tests performed,171476655,109995734,64422618,,2884580,3029052,50.99,32.71,19.15,,9006,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-08,1513434,394748114,1185.732,4.546,1221952,3.67,0.054,18.5,tests performed,174879716,112046611,66203123,,3403061,3035473,52,33.32,19.68,,9025,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-09,1448704,396196818,1190.084,4.352,1236999,3.716,0.055,18.3,tests performed,178837781,114436039,68202458,,3958065,3033045,53.17,34.03,20.28,,9018,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-10,1009985,397206803,1193.118,3.034,1242760,3.733,0.055,18.2,tests performed,183467709,117142879,70692645,,4629928,3111327,54.55,34.83,21.02,,9251,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-11,643714,397850517,1195.051,1.934,1254161,3.767,0.056,18,tests performed,187047131,119242902,72630892,,3579422,3141912,55.62,35.45,21.6,,9342,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,8.13
USA,North America,United States,2021-04-12,1051970,398902487,1198.211,3.16,1269098,3.812,0.054,18.4,tests performed,189692045,120848490,74066085,,2644914,3214893,56.4,35.93,22.02,,9559,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-13,1609100,400511587,1203.044,4.833,1277393,3.837,0.056,17.9,tests performed,192282781,122295530,75322283,,2590736,3384387,57.17,36.36,22.4,,10063,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-14,1670656,402182243,1208.063,5.018,1278223,3.839,0.056,17.9,tests performed,194791836,123917385,76681252,,2509055,3330740,57.92,36.84,22.8,,9903,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-15,1480234,403662477,1212.509,4.446,1273480,3.825,0.055,18.1,tests performed,198317040,125822868,78498290,,3525204,3348189,58.97,37.41,23.34,,9955,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-16,1450315,405112792,1216.865,4.356,1273711,3.826,0.055,18.2,tests performed,202282923,127743096,80609818,,3965883,3349306,60.15,37.98,23.97,,9959,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-17,1006586,406119378,1219.889,3.024,1273225,3.824,0.054,18.7,tests performed,205871913,129494179,82471151,,3588990,3200601,61.21,38.5,24.52,,9516,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-18,611881,406731259,1221.727,1.838,1268677,3.811,0.053,18.8,tests performed,209406814,131247546,84263408,,3534901,3194240,62.26,39.02,25.05,,9497,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,5.79
USA,North America,United States,2021-04-19,1016530,407747789,1224.78,3.053,1263615,3.796,0.053,18.8,tests performed,211581309,132321628,85365180,,2174495,3127038,62.91,39.34,25.38,,9298,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-20,1566874,409314663,1229.487,4.707,1257582,3.777,0.052,19.4,tests performed,213388238,133266995,86223506,,1806929,3015065,63.45,39.62,25.64,,8965,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-21,1650853,410965516,1234.446,4.959,1254753,3.769,0.05,19.9,tests performed,215951909,134445595,87592646,,2563671,3022868,64.21,39.97,26.04,,8988,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-22,1492829,412458345,1238.93,4.484,1256553,3.774,0.049,20.3,tests performed,218947643,135791031,89245776,,2995734,2947229,65.1,40.37,26.54,,8763,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
USA,North America,United States,2021-04-23,1407971,413866316,1243.159,4.229,1250503,3.756,0.048,21,tests performed,222322230,137234889,91175995,,3374587,2862758,66.1,40.8,27.11,,8512,56.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
